"9e808141c9c9b514a81bf653a61d1a924851c537","Quantifiable Convergence Time in Stabilization of Uncertain Dynamical Systems with a Sliding Mode Adaptive Control Architecture","Although literature has presented effective approaches using adaptive control methods to tackle system uncertainties, these methods typically guarantee asymptotic stabilization without a defined convergence time unless the controlled system adheres to the persistent excitation condition. Unfortunately, this condition may not always be applicable in practice. This paper proposes a sliding mode adaptive stabilization architecture that uses nonlinear reference models to control a class of uncertain nonlinear dynamical systems with a quantifiable convergence time. Along with presenting our main results, we also showcase the effectiveness of our approach by providing two illustrative numerical examples.",2023,0
"9439f3c85653e75545536be6da8d57801c56883c","Robust LQR Design Method for the Aero-Engine Integral Constant Pressure Drop Control Valve with High Precision","The closed-loop constant pressure drop control valve is widely used in aero-engine fuel servo metering systems. However, the available constant pressure drop control valve cannot realize servo tracking without static error and, often, a high proportional gain is used to reduce the static error and improve the servo tracking performance, which reduces the stability margin. In this paper, an integral constant pressure drop control valve is designed, which consists of an integral controller and a stabilizing controller. Moreover, a robust LQR design method is proposed to complete the design task. Firstly, the controlled plant’s state–space model is derived, and the augmented model with tracking error is established based on the robust servo system design theory. Secondly, a servo controller with dual functions of integral control and stabilization control is constructed and decoupled, in which the stabilizing controller guarantees the asymptotic stability as well as the anti-disturbance performance, and the integral controller realizes the servo tracking without static error. Finally, based on the robust LQR design method, two key design parameters, including the integral control gain and the stabilization control gain, are designed to complete the design task. The simulation results indicate that, even when suffering 50 mm2 metered flow area step disturbance and 1 MPa inlet pressure step change, the designed integral constant pressure drop control valve can realize the function of servo tracking without static error. The static error is almost 0, the settling time is within 0.01 s, the overshoot is within 10%, and the phase margin is more than 55°.",2023,0
"53851aa8f813406c62f3b0c32457866f4e2c5a53","Anti-Slipping Adaptive Grasping Control with a Novel Optoelectronic Soft Sensor","Grasping control is one of the key features of robot manipulation. Slipping detection, avoidance, and minimum force grasping are of primary concern since it is expected that robot manipulators have similar performance to human hands. In this work, a new type of optoelectronic sensor, which has a human-like soft skin but a simple design, is applied to slip motion control. Based on the model of this soft sensor and the robotic gripper, we describe a model reference adaptive controller (MRAC) to estimate unknown system parameters for grasping random objects. Update laws for unknown parameters are chosen by stability analysis and the system feasibility is illustrated through both numerical simulation and hardware experiment.",2023,0
"7c0d8ea87e0f24b34fb2b5b70b275b7b78461f57","Projection operator‐based robust adaptive control of an aerial robot with a manipulator","This paper describes a quadcopter manipulator system, an aerial robot with an extended workspace, its controller design, and experimental validation. The aerial robot is based on a quadcopter with a three degree of freedom robotic arm connected to the base of the vehicle. The work aims to create a stable airborne robot with a robotic arm that can work above and below the airframe, regardless of where the arm is attached. Integrating a robotic arm into an underactuated, unstable system like a quadcopter can enhance the vehicle's functionality while increasing instability. To execute a mission with accuracy and reliability during a real‐time task, the system must overcome the inter‐coupling effects and external disturbances. This work presents a novel design for a robust adaptive feedback linearization controller with a model reference adaptive controller and hardware implementation of the quadcopter manipulator system with plant uncertainties. The closed‐loop stability of the aerial robot and the tracking error convergence with the robust controller is analyzed using Lyapunov stability analysis. The quadcopter manipulator system is custom developed in the lab with an off‐the‐shelf quadcopter and a 3D‐printed robotic arm. The robotic system architecture is implemented using a Jetson Nano companion computer for autonomous onboard flight. Experiments were conducted on quadcopter manipulator system to evaluate the autonomous aerial robot's stability and trajectory tracking with the proposed controller.",2023,2
"416d01239bebd19566dc9056e05335ac140f4d4b","Disturbance observer–based neural adaptive fault-tolerant control for flexible air-breathing hypersonic vehicles with multiple model uncertainties","One of the critical problems for flexible vehicles is how to simultaneously address the multiple uncertainty compensation and flexible vibration suppression. This paper focuses on the smooth adaptive fault-tolerant control design problem of a two-layer framework for flexible air-breathing hypersonic vehicles subject to contingent actuator failures and multiple model uncertainties. The first layer provides a disturbance observer–based neural adaptive fault-tolerant controller overcoming actuator failures and multiple model uncertainties. The second layer relies on the tracking differentiator and filter combined with the controller seamlessly, generating smooth reference information, which is highly desirable for flexible vibration suppression. Then, the analysis by the Lyapunov theory strictly proves the uniform ultimately boundedness of all the control and filter state variables. Finally, the simulation results demonstrate the dominant tracking control performance of the proposed control method.",2023,0
"1e06fccdc31a06ad28c71c87c0c164ad8a73f3fb","Observer‐based adaptive emotional command‐filtered backstepping for cooperative control of input‐saturated uncertain strict‐feedback multi‐agent systems","",2023,2
"330865228866c27b2432e0949b7b99a37f7e6111","Investigating Noise Rejection with Gradient-Based Update Laws in Discrete-Time Adaptive Control","",2023,1
"c3f48c06653841bee0e2a3a68b4a6eb47610fb79","Experimental Results on Composing Cooperative Behaviors in Networked Mobile Robots in the Presence of Unknown Control Effectiveness","",2023,1
"c7f36dc1ca13b69bdaaef22264001000dc050748","Application of Robust Dynamic Inversion to Longitudinal Control of an Aircraft","",2023,0
"210c547b95ab17265cc90d2baeaffa729aa22a6a","Projection and Barrier Lyapunov-Based Controller Update Laws in MRAC Structure for Flexible Satellite Launch Vehicles","This paper investigates adaptive flight control design strategies which are robust to a wide range of both parametric and non-parametric uncertainties for a highly non-linear, time-varying and under-actuated launch vehicle system. In general, scheduled PID controllers are designed for the rigid body dynamics of the launch vehicle and structural filters/compensators are used to stabilize underactuated dynamics such as slosh and flexibility. In this work, two stable Lyapunov-based adaptive controllers are designed with full-state feedback. In the first controller, adapted gains are constrained to be within the limits defined by the user using a rectangular projection operator. In the second controller, tracking error is also constrained using a barrier Lyapunov function. States of the under-actuated dynamics and rigid body dynamics are estimated from the noisy attitude and attitude rate measurements using an extended Kalman filter. Tracking and regulation control studies are conducted to show the efficiency of the proposed controller update laws using different command signals.",2023,0
"37734b953873dad0270f3c4a8b5539201907a398","Distributed average tracking for uncertain directed multiagent networks","",2023,0
"3ba66c872b1c013e89fcce530a2a50d274935445","Comparative Performance Analysis of PI Controller and MRAC for a Differential Drive Robot","This paper compares the performance of two control techniques on a DC motor-driven differential drive robot. Regular cascaded PI controller is the first scheme. In the second scheme, the outer PI controller is replaced by direct model reference adaptive control (MRAC). The main objective of the motor controller is that it follows a desired angular speed. Both schemes are compared in terms of average absolute speed error and power consumption. Preliminary simulations are performed on a DC motor model; whereas, experimental runs are done on a differentially driven robot powered by DC motors, to compare the performance of both control laws. It is found that the control scheme with MRAC has lesser speed error and power consumption compared to the PI controller, both in simulation and the experimental investigation.",2022,0
"ddc5214005341adde98462e902cda7e80f2634ef","End-to-End Deep Neural Network Based Nonlinear Model Predictive Control: Experimental Implementation on Diesel Engine Emission Control","In this paper, a deep neural network (DNN)-based nonlinear model predictive controller (NMPC) is demonstrated using real-time experimental implementation. First, the emissions and performance of a 4.5-liter 4-cylinder Cummins diesel engine are modeled using a DNN model with seven hidden layers and 24,148 learnable parameters created by stacking six Fully Connected layers with one long-short term memory (LSTM) layer. This model is then implemented as the plant model in an NMPC. For real-time implementation of the LSTM-NMPC, an open-source package acados with the quadratic programming solver HPIPM (High-Performance Interior-Point Method) is employed. This helps LSTM-NMPC run in real time with an average turnaround time of 62.3 milliseconds. For real-time controller prototyping, a dSPACE MicroAutoBox II rapid prototyping system is used. A Field-Programmable Gate Array is employed to calculate the in-cylinder pressure-based combustion metrics online in real time. The developed controller was tested for both step and smooth load reference changes, which showed accurate tracking performance while enforcing all input and output constraints. To assess the robustness of the controller to data outside the training region, the engine speed is varied from 1200 rpm to 1800 rpm. The experimental results illustrate accurate tracking and disturbance rejection for the out-of-training data region. At 5 bar indicated mean effective pressure and a speed of 1200 rpm, the comparison between the Cummins production controller and the proposed LSTM-NMPC showed a 7.9% fuel consumption reduction, while also decreasing both nitrogen oxides (NOx) and Particle Matter (PM) by up to 18.9% and 40.8%.",2022,6
"82ccbcea19d2bb471fd1102da0233c037c343581","Neural Network Independence Properties with Applications to Adaptive Control","Neural networks form a general purpose architecture for machine learning and parameter identification. The simplest neural network consists of a single hidden layer connected to a linear output layer. It is often assumed that the components of the hidden layer correspond to linearly independent functions, but proofs of this are only known for a few specialized classes of network activation functions. This paper shows that for wide class of activation functions, including most of the commonly used activation functions in neural network libraries, almost all choices of hidden layer parameters lead to linearly independent functions. These linear independence properties are then used to derive sufficient conditions for persistence of excitation, a condition commonly used to ensure parameter convergence in adaptive control.",2022,3
"74012d8b844b3f1f65dfb5a3debcfc841e339ed9","Embedding Adaptive Features in the ArduPilot Control Architecture for Unmanned Aerial Vehicles","The operation of Unmanned Aerial Vehicles (UAVs) is often subject to state-dependent alterations and unstructured uncertainty factors, such as unmodelled dynamics, environmental weather disturbances, aerodynamics gradients, or changes in inertia and mass due to payloads. While a large number of autopilot solutions have been proposed to operate UAVs, none of these solutions is able to counteract the effects of state-dependent and unstructured uncertainties online by parameter estimation and adaptive control techniques. This work presents a systematic integration of adaptive control into ArduPilot, a popular open-source autopilot suite maintained by a large community of UAV developers. Adaptation features are embedded in the ArduPilot control structure without altering the original architecture, to allow users to use the autopilot suite as usual. Tests show that the proposed adaptive ArduPilot provides consistent improved performance in several uncertain flight conditions. The source code of the proposed adaptive ArduPilot is released at https://github.com/Friend-Peng/Adaptive-ArduPilot-Autopilot.",2022,3
"8e81df901f9bee4c3c15a2197bdc05ddc2695337","Decentralized Adaptive Control for Interconnected Cyber-Physical Systems under Coordinated Attacks","This paper introduces a decentralized adaptive control scheme for networks of cyber-physical systems under sensor and coordinated actuator attacks. First, a simplified model, in which each node system is isolated, is studied. A partially adaptive controller with a non-adaptive linear component and an adaptive nonlinear component is proposed: this guarantees bounded system trajectories and asymptotic regulation of the state. Then, the whole network system under coordinated actuator attacks is studied and a decentralized fully adaptive controller is proposed. By jointly placing the fully adaptive controller and the partially adaptive controller, according to the so-called feedback vertex set of the underlying graph, boundedness and convergence properties of the simplified model can be guaranteed for the entire network. Finally, a simulation example for a multi-stage water distribution system is presented. The results show that the proposed controller guarantees robustness of the closed-loop network system against sensor and coordinated actuator attacks and it is capable of restoring the transient performance to that of the attack-free case.",2022,0
"034b66cd3086ac196747fc28c9f44bf19190d8ee","Design of Adaptive Fractional-Order Fixed-Time Sliding Mode Control for Robotic Manipulators","In this investigation, the adaptive fractional-order non-singular fixed-time terminal sliding mode (AFoFxNTSM) control for the uncertain dynamics of robotic manipulators with external disturbances is introduced. The idea of fractional-order non-singular fixed-time terminal sliding mode (FoFxNTSM) control is presented as the initial step. This approach, which combines the benefits of a fractional-order parameter with the advantages of NTSM, gives rapid fixed-time convergence, non-singularity, and chatter-free control inputs. After that, an adaptive control strategy is merged with the FoFxNTSM, and the resulting model is given the label AFoFxNTSM. This is done in order to account for the unknown dynamics of the system, which are caused by uncertainties and bounded external disturbances. The Lyapunov analysis reveals how stable the closed-loop system is over a fixed time. The pertinent simulation results are offered here for the purposes of evaluating and illustrating the performance of the suggested scheme applied on a PUMA 560 robot.",2022,14
"b4a48ae90b1804c0eb8ddc1e623138b9d77975bd","Frequency Domain Design Method of the Aeroengine Fuel Servo Constant Pressure Difference Control System with High Performance","The constant pressure difference regulating mechanism is widely used in aeroengine fuel servo metering systems, and it almost decides the metering precision. However, the design theory and design method of the available constant pressure difference regulating mechanism are unclear, and it is difficult to follow the high stability, high accuracy, and high robustness requirements of the modern aeroengine fuel servo metering system. In this paper, the design theory of the constant pressure difference regulating mechanism is revealed, and it indicates that it consists of two basic control units: a state feedback stabilization controller to ensure the asymptotic stability and disturbance rejection performance; and a servo and feed-forward compensator to ensure the asymptotic tracking ability. In addition, based on the frequency domain analysis method, the decisive influences about the control gains of the two control units on the dynamic performance and stability are analyzed. On this basis, a frequency domain design method of the two core control gains is proposed to complete the design task of the closed-loop system. The simulation results show that, under the adverse conditions of 1 MPa strong step disturbance of the inlet pressure and 50 mm2 strong step disturbance of the variable inlet flow area, the steady-state working range of the controlled pressure difference meets 0.92 ± 0.01 MPa, the steady-state error is not more than 1%, the regulation time is not more than 0.01 s, the dynamic overshoot is not more than 10%, and the designed phase margin is more than 70°.",2022,1
"ed084732e3b59447dabb31d92227121b57e44cf0","Discrete time partial‐state feedback model reference disturbance rejection control","This article develops a disturbance rejection control strategy using partial‐state feedback model reference adaptive control for discrete‐time uncertain systems with unknown input disturbances. Adaptive control schemes are proposed for constant disturbances, sinusoidal disturbances, and generic bounded disturbances. The partial‐state feedback control is designed based on measurable signals and the parameterization method to counteract the effect of disturbances. The plant‐model output matching condition is established. The developed control law is more flexible for applications and has a more concise structure than output feedback control. Additionally, closed‐loop stability and asymptotic output tracking are derived. The effectiveness and the feasibility of partial‐state feedback disturbance rejection control are verified by simulation results.",2022,1
"5d6c6cf5a2449144c343e969d97f09b143afe314","Improved Neural Adaptive Control for Nonlinear Oscillatory Dynamic of Flapping Wings","",2022,3
"d525483bc0a04465ff9fd0aec2c59718010d334d","Sufficient Conditions for Persistency of Excitation with Step and ReLU Activation Functions","This paper defines geometric criteria which are then used to establish sufficient conditions for persistency of excitation with vector functions constructed from single hidden-layer neural networks with step or ReLU activation functions. We show that these conditions hold when employing reference system tracking, as is commonly done in adaptive control. We demonstrate the results numerically on a system with linearly parameterized activations of this type and show that the parameter estimates converge to the true values with the sufficient conditions met.",2022,3
"7ef1916d31ce6a11419bb48eabd3e2a289161fd0","Flutter Boundary Prediction Based on Structural Frequency Response Functions Acquired from Ground Test","Establishing an accurate, fast, and low-risk flutter boundary prediction method is of great significance for flight vehicle design. In this paper, a ground flutter boundary prediction method (GFBP) based on experimental structural frequency response functions (FRFs) is proposed. A low-order multi-input multi-output (MIMO) aeroelastic system is established by combining the structural FRFs acquired from a ground test and the calculated unsteady aerodynamic FRFs in physical coordinates. The multivariable Nyquist criterion is used to predict the flutter boundary. A fixed-root aluminum plate wing is selected as the research model. A GFBP experiment is carried out for the wing’s normal state, leading-edge clump weight state, and trailing-edge clump weight state. The feasibility and accuracy of the proposed method are verified by comparison with theoretical flutter results, in which the errors of flutter speed and frequency in the test statistics are no more than 1.7%. In a simulation model established by the proposed method, Monte Carlo simulation is used to study the influence of deviations in the mode frequency and damping of the structural FRFs and deviations in the positions of excitation and measurement points in the ground test. The experiment and simulation results show that the proposed method can predict the flutter boundary accurately with accurate positions of excitation and measurement points, and it has good robustness to deviations in the mode frequency and amplitude of the structural FRFs.",2022,2
"4e2f7c78bc8c5fdf383c949637e1eace78ea2b4f","Feedback Control Based on a Sequential Observer-predictor for Systems with Unknown Actuator Delay","",2022,1
"14ae3af2f7de827028923d45f0d661b6c1c3ac18","A model reference adaptive control scheme of a high-order nonlinear helicopter subject to input and state constraints","",2022,1
"3f405eb6d630e321f19666671734bbab2f589e03","Toward Nonlinear Flight Control for Fixed-Wing UAVs: System Architecture, Field Experiments, and Lessons Learned","Inner-loop control algorithms in state-of-the-art autopilots for fixed-wing unmanned aerial vehicles (UAVs) are typically designed using linear control theory, to operate in relatively conservative flight envelopes. In the Autofly project, we seek to extend the flight envelopes of fixed-wing UAVs to allow for more aggressive maneuvering and operation in a wider range of weather conditions. Throughout the last few years, we have successfully flight tested several inner-loop attitude controllers for fixed-wing UAVs using advanced nonlinear control methods, including nonlinear model predictive control (NMPC), deep reinforcement learning (DRL), and geometric attitude control. To achieve this, we have developed a flexible embedded platform, capable of running computationally demanding low-level controllers that require direct actuator control. For safe operation and rapid development cycles, this platform can be deployed in tandem with well-tested standard autopilots. In this paper, we summarize the challenges and lessons learned, and document the system architecture of our experimental platform in a best-practice manner. This lowers the threshold for other researchers and engineers to employ new low-level control algorithms for fixed-wing UAVs. Case studies from outdoor field experiments are provided to demonstrate the efficacy of our research platform.",2022,2
"977ee077944b3db4465a76d55eec656c29077f51","Adaptive fuzzy fault-tolerant control for a class of kinetic kill vehicle with actuator faults and unmodeled dynamics","In this paper, an adaptive fuzzy fault-tolerant controller is introduced for a class of kinetic kill vehicle (KKV) with unmodeled dynamics, actuator faults and structural uncertainties. The key point is that the effects of structural uncertainties, actuator faults and unmodeled dynamics existing in KKV systems are universally considered and suppressed by the proposed method. To deal with the unmodeled dynamics and structural uncertainties, a dynamic signal is employed and a fuzzy logic system (FLS) is presented to approximate the multisource uncertainties. In addition, indirect compensation control laws are designed in order to handle the actuator faults caused by fuel consumption and manufacturing errors. Last but not least, benefiting from the adaptive laws, the external disturbances are appropriately compensated. The simulation results show that the proposed algorithm enables the system states of KKV to track the desired trajectories tightly under different conditions and the control performance is better compared with other algorithms.",2022,2
"9eadcd023685cdc401b9ff69b774377604f467d8","Adaptive Control and Parameter-Dependent Anti-windup Compensation for Inertia Varying Quadcopters*","A novel parameter-dependent anti-windup compensator is developed to improve the performance of a constrained model reference adaptive controller. The combined control structure solves the input saturation and stability problem for inertia varying quadcopters. The control synthesis follows the conventional two-step anti-windup design paradigm where a nominal controller is designed without consideration of the input saturation, and the anti-windup compensator is designed to minimize deviations from nominal performance caused by saturated inputs. To account for varying inertia of the quadcopter during package retrieval/delivery routines, the inertia parameters of the vehicle/package are estimated with an online recursive identification technique. These estimates are used by the model reference adaptive controller to ensure stability of the nominal (unsaturated) system and to schedule the parameter-dependent anti-windup compensator. The performance and stability conditions of the parameter-dependent anti-windup compensator are formulated as a set of parameter-dependent linear matrix inequalities. When solved, the linear matrix inequalities yield a gain-scheduled anti-windup compensator that ensures stability and minimizes the deviation from nominal model reference adaptive control performance when saturation occurs. The effectiveness of the combined control scheme is demonstrated by simulations of an input constrained quadcopter lifting a payload of unknown mass.",2022,3
"4779fc99c5f840cddec95f6f1c43c6a702e44700","Exponentially Stable Adaptive Optimal Control of Uncertain LTI Systems","A novel method of an adaptive linear quadratic (LQ) regulation of uncertain continuous linear time‐invariant systems is proposed. Such an approach is based on the direct self‐tuning regulators design framework and the exponentially stable adaptive control technique developed earlier by the authors. Unlike the known solutions, a procedure is proposed to obtain a non‐overparametrized regression equation (RE) with respect to the unknown controller parameters from an initial RE of the LQ‐based reference tracking control system. On the basis of such result, an adaptive law is proposed, which under mild regressor finite excitation condition provides monotonous convergence of the LQ‐controller parameters to an adjustable set of their true values, which bound is defined only by the machine precision. Using the Lyapunov‐based analysis, it is proved that the mentioned law guarantees the exponential stability of the closed‐loop adaptive optimal control system. The simulation examples are provided to validate the theoretical contributions.",2022,3
"c201161cdaa59c9cc72e8103e3459d47f6ce8282","Discrete-Time Adaptive Control of a Class of Nonlinear Systems Using High-Order Tuners","This paper concerns the adaptive control of a class of discrete-time nonlinear systems with all states accessible. Recently, a high-order tuner algorithm was developed for the minimization of convex loss functions with time-varying regressors in the context of an identification problem. Based on Nesterov’s algorithm, the high-order tuner was shown to guarantee bounded parameter estimation when regressors vary with time, and to lead to accelerated convergence of the tracking error when regressors are constant. In this paper, we apply the high-order tuner to the adaptive control of a particular class of discrete-time nonlinear dynamical systems. First, we show that for plants of this class, the underlying dynamical error model can be causally converted to an algebraic error model. Second, we show that using this algebraic error model, the high-order tuner can be applied to provably stabilize the class of dynamical systems around a reference trajectory.",2022,0
"020d1e7d84d9fd7f5ca140881a086fc1207541a8","Control-oriented meta-learning","Real-time adaptation is imperative to the control of robots operating in complex, dynamic environments. Adaptive control laws can endow even nonlinear systems with good trajectory tracking performance, provided that any uncertain dynamics terms are linearly parameterizable with known nonlinear features. However, it is often difficult to specify such features a priori, such as for aerodynamic disturbances on rotorcraft or interaction forces between a manipulator arm and various objects. In this paper, we turn to data-driven modeling with neural networks to learn, offline from past data, an adaptive controller with an internal parametric model of these nonlinear features. Our key insight is that we can better prepare the controller for deployment with control-oriented meta-learning of features in closed-loop simulation, rather than regression-oriented meta-learning of features to fit input-output data. Specifically, we meta-learn the adaptive controller with closed-loop tracking simulation as the base-learner and the average tracking error as the meta-objective. With both fully actuated and underactuated nonlinear planar rotorcraft subject to wind, we demonstrate that our adaptive controller outperforms other controllers trained with regression-oriented meta-learning when deployed in closed-loop for trajectory tracking control.",2022,10
"8f973a6f3bfe346d3f2a887da6314e3681d8522d","Robust Adaptive Control Laws for a Winged Re-entry Vehicle","",2022,1
"8ab7c2c06b018e093f432bf8d45c45fad73b13de","Angular motion control design for a single ducted-fan UAV using robust adaptive pole-placement scheme in presence of bounded disturbances","",2022,2
"50707351363147b4c409aec6251f1ee87bd85c0f","Model-free continuation of periodic orbits in certain nonlinear systems using continuous-time adaptive control","",2022,2
"79542195b230b3d1cd871a422a417c36b7b35706","Aggressive Nonlinear Regulators for Nominally Linear Systems with Uncertainties and Nonlinearities","This article is concerned with a robust control design framework with various degrees of aggressiveness for a certain class of uncertain nonlinear systems which are nominally linear, but suffer from matched disturbances and system uncertainties and both matched and unmatched nonlinearities. The LMI–based design of the linear part of the composite controller is based on the nominal linear system and is formulated as a multi–objective H-infinity minimization problem for disturbance rejection, performance (with various degrees of control aggressiveness) and minimization of the 2-norm of the state feedback gains. The design of the nonlinear part is based on Lyapunov redesign (the “unit vector” variant of Sliding Mode Control), which is a continuous nonlinear state feedback guaranteeing Uniform Ultimate Boundedness (UUB) of the closed–loop system. Explicit formulae are derived for the size of the UUB region and the Radius of the Attracting Ball (RAB), indicating a tradeoff between aggressiveness and chattering. The numerical example of a single input system demonstrates the efficacy of the proposed methodology.",2022,1
